RELSHIPP,SCHL,SCH,SCHG,ESR,WKHP,WAGP,COW,INDP,OCCP,AGEP,SEX,RAC1P,HISP,MAR,NATIVITY,CIT,ENG,LANX,DRIVESP,JWMNP,JWTRNS,HICOV,PRIVCOV,PUBCOV,DIS,DEAR,DEYE,DPHY,FER,PINCP,SEMP,SSIP,SSP,poverty_status
20,21,1,,6,8,350,2,7580,3602,76,1,6,01,1,2,4,2,1,,,,1,1,1,2,2,2,2,,26550,0,0,24000,0
20,16,1,,1,20,6900,1,5791,4760,47,1,9,02,4,1,1,,2,1,45,01,1,1,2,2,2,2,2,,6900,0,0,0,1
25,04,2,03,,,,,,,7,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
34,22,1,,1,50,200000,1,3390,1530,25,2,6,01,5,1,1,2,1,,,11,1,1,2,2,2,2,2,2,200000,0,0,0,0
22,17,1,,3,,0,9,9920,9920,56,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,1
25,02,2,01,,,,,,,4,1,1,01,5,1,1,,,,,,1,1,1,2,2,2,,,,,,,0
25,18,2,15,6,,0,,,,18,1,8,02,5,1,1,1,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
32,20,1,,3,,0,9,9920,9920,51,2,2,01,1,2,5,,2,,,,2,2,2,2,2,2,2,,0,0,0,0,0
25,16,1,,1,25,0,6,0770,6410,61,1,1,02,3,1,1,1,1,1,10,01,1,2,1,1,1,2,2,,20000,20000,0,0,0
20,21,1,,1,40,54000,4,0770,1555,54,1,6,01,1,2,4,1,1,1,141,01,1,1,2,2,2,2,2,,54040,0,0,0,0
25,13,2,13,6,30,1200,3,8570,5240,16,1,9,02,5,1,1,1,1,,,,1,1,2,2,2,2,2,,1200,0,0,0,0
25,10,2,09,,,,,,,12,1,2,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,1
30,19,2,15,1,28,34600,1,5081,4760,26,2,9,02,5,1,1,,2,1,45,01,1,2,1,1,2,2,2,2,34600,0,0,0,0
34,16,1,,1,50,14000,1,6190,9142,30,2,9,02,5,1,1,1,1,2,40,01,1,2,1,1,1,2,2,2,24000,0,10000,0,0
20,22,1,,1,40,0,6,7370,2640,63,1,1,01,3,1,1,,2,1,75,01,1,1,2,2,2,2,2,,8500,300,0,8200,0
20,20,1,,6,,0,,,,74,2,1,01,2,1,1,,2,,,,1,1,1,2,2,2,2,,24500,0,0,22000,0
20,19,1,,1,80,50000,1,7870,0565,30,2,8,03,4,1,1,1,1,1,30,01,1,1,2,2,2,2,2,2,50000,0,0,0,0
30,08,2,07,,,,,,,11,1,9,24,5,1,1,,2,,,,1,1,2,1,2,2,2,,,,,,0
25,19,2,15,6,,0,,,,19,1,8,02,5,1,1,1,1,,,,2,2,2,2,2,2,2,,0,0,0,0,1
25,19,2,15,1,26,13000,1,5392,4720,32,2,8,02,5,1,1,,2,1,25,01,1,1,2,2,2,2,2,2,13000,0,0,0,0
29,16,1,,6,,0,,,,78,2,1,01,2,1,1,,2,,,,1,2,1,2,2,2,2,,19000,0,0,19000,0
20,24,1,,6,,0,,,,56,2,1,01,1,2,4,1,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
25,06,2,06,,,,,,,9,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,21,1,,1,40,79000,3,7860,2310,47,1,9,02,3,2,5,1,1,,,11,1,1,2,2,2,2,2,,79000,0,0,0,0
33,,,,,,,,,,1,1,1,01,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,0
29,01,1,,3,40,30000,1,8470,4600,59,2,8,02,3,2,5,3,1,,,,1,2,1,2,2,2,2,,30000,0,0,0,0
33,09,1,,1,20,0,6,0770,6260,49,1,8,07,5,2,5,3,1,,30,02,1,2,1,2,2,2,2,,26700,26700,0,0,0
21,22,1,,1,36,110000,3,7860,2310,64,2,9,01,1,1,3,,2,1,40,01,1,1,2,1,2,2,1,,110000,0,0,0,0
21,16,1,,6,,0,1,3895,4850,67,2,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,12300,0,0,12300,0
20,16,1,,6,,0,,,,69,2,8,24,2,2,5,1,1,,,,1,1,1,2,2,2,2,,13400,0,0,11600,0
21,21,1,,3,18,39000,4,7870,2205,32,1,6,01,1,2,4,2,1,,,,2,2,2,2,2,2,2,,51300,0,0,0,0
29,11,1,,6,,0,,,,68,1,9,02,1,1,1,1,1,,,,1,2,1,1,2,2,1,,2200,0,0,2200,0
20,20,1,,1,40,4200,3,9370,5240,57,2,2,01,3,1,1,,2,,,11,1,1,2,2,2,2,2,,4200,0,0,0,1
21,21,1,,2,32,25000,6,0770,0220,58,1,6,01,1,2,4,1,1,,,,1,1,2,2,2,2,2,,70000,25000,0,0,0
20,22,1,,6,,0,3,9390,0440,60,2,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,,16600,0,0,0,0
20,23,1,,1,52,260000,2,8090,3090,57,2,1,01,3,1,1,,2,1,7,01,1,1,2,1,2,2,1,,260000,0,0,0,0
21,16,1,,6,,0,,,,65,2,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,11500,0,0,11500,1
25,19,2,15,6,,0,,,,20,2,8,01,5,2,4,,2,,,,1,2,1,2,2,2,2,2,0,0,0,0,0
25,13,2,13,6,,0,,,,16,2,8,02,5,1,1,,2,,,,2,2,2,2,2,2,2,2,0,0,0,0,0
25,,,,,,,,,,2,2,8,02,5,1,1,,,,,,2,2,2,2,2,2,,,,,,,1
25,10,2,09,,,,,,,13,1,8,02,5,1,1,1,1,,,,1,1,2,2,2,2,2,,,,,,0
20,12,1,,6,,0,,,,73,2,1,02,2,1,1,1,1,,,,1,2,1,2,2,2,2,,28100,0,0,24100,0
25,,,,,,,,,,1,1,3,01,5,1,1,,,,,,1,2,1,1,1,1,,,,,,,0
20,16,1,,1,32,14000,1,5171,4720,43,2,9,02,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,2,22000,0,0,0,0
29,16,1,,6,,0,,,,89,2,1,01,2,1,1,,2,,,,1,1,1,1,2,2,1,,50700,0,0,10700,0
28,18,1,,1,30,4800,1,6170,9130,24,1,9,02,1,1,1,1,1,1,40,01,1,2,1,2,2,2,2,,4800,0,0,0,0
20,09,1,,6,,0,,,,94,1,8,02,2,2,4,3,1,,,,1,2,1,1,1,2,1,,13500,0,13500,0,0
25,19,1,,1,40,23500,1,7480,3424,25,2,9,02,3,2,5,1,1,1,30,01,1,1,2,2,2,2,2,2,23500,0,0,0,0
38,16,1,,3,,0,1,8170,3601,58,1,2,01,5,1,1,,2,,,,1,2,1,1,2,2,2,,2400,0,0,0,1
25,02,2,01,,,,,,,5,1,8,02,5,1,1,2,1,,,,1,1,2,2,2,2,2,,,,,,1
21,01,1,,6,,0,,,,65,2,8,02,1,2,4,4,1,,,,1,2,1,2,2,2,2,,3600,0,0,3600,0
29,16,1,,6,,0,1,0770,6515,67,1,8,02,1,2,5,2,1,,,,1,2,1,2,2,2,2,,17000,0,0,17000,0
20,21,1,,1,20,3500,3,6770,1050,46,1,6,01,1,1,1,1,1,2,30,01,1,1,2,2,2,2,2,,3500,0,0,0,0
25,22,1,,1,45,65000,1,7590,0440,32,1,1,01,5,1,1,,2,1,20,01,1,1,2,2,2,2,2,,90000,0,0,0,0
20,16,1,,6,,0,1,8770,7200,51,1,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,15000,0,0,0,0
21,22,1,,1,40,300000,1,7380,1400,59,2,6,01,1,2,4,1,1,1,45,01,1,1,2,2,2,2,2,,310000,0,0,0,0
25,13,2,12,6,,0,,,,16,1,6,01,5,1,1,2,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
20,24,1,,1,40,60000,7,7380,0440,64,1,1,01,1,2,4,2,1,,,11,1,1,2,2,2,2,2,,60000,0,0,0,0
20,14,1,,1,30,0,6,8980,4510,48,2,1,02,1,2,5,4,1,1,15,01,2,2,2,2,2,2,2,2,10000,10000,0,0,0
21,18,1,,2,40,46000,4,9390,0640,50,2,2,01,1,1,1,,2,,,,1,1,2,2,2,2,2,2,46000,0,0,0,0
25,09,2,08,,,,,,,11,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
29,16,1,,6,,0,,,,90,2,1,01,2,1,1,,2,,,,1,2,1,1,1,2,1,,81000,0,0,29400,0
20,21,1,,6,,0,,,,70,1,6,01,1,2,4,4,1,,,,1,2,1,2,2,2,2,,0,0,0,0,0
21,22,1,,6,,0,,,,41,2,6,01,1,2,5,3,1,,,,1,1,2,2,2,2,2,2,18000,0,0,0,1
21,16,1,,3,,0,9,9920,9920,42,2,9,01,1,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
20,22,1,,1,50,120000,3,7860,2310,43,2,6,01,1,2,4,1,1,1,45,01,1,1,2,2,2,2,2,2,120000,0,0,0,0
20,16,1,,6,,0,,,,51,2,1,02,1,2,4,1,1,,,,1,1,1,2,2,2,2,,0,0,0,0,1
21,21,1,,1,40,220000,1,5081,4760,34,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,1,270000,0,0,0,0
22,17,1,,3,,0,9,9920,9920,50,1,1,01,3,1,3,,2,,,,2,2,2,2,2,2,2,,0,0,0,0,1
20,21,1,,6,,0,,,,52,2,6,01,1,2,4,2,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
38,16,1,,6,,0,,,,94,2,1,01,5,1,1,,2,,,,1,2,1,1,2,2,1,,4800,0,0,4800,1
25,03,2,02,,,,,,,6,1,9,02,5,1,1,2,1,,,,1,1,2,2,2,2,2,,,,,,0
20,18,1,,6,,0,,,,69,2,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,38550,0,0,0,0
21,16,1,,6,,0,,,,69,2,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,24000,0,0,24000,0
21,21,1,,1,40,230000,1,6671,0020,34,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,2,230000,0,0,0,0
25,01,2,02,,,,,,,5,1,9,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
30,22,1,,1,40,70000,1,7380,1021,29,1,6,01,5,1,3,1,1,,,11,1,1,2,2,2,2,2,,70000,0,0,0,0
25,11,2,10,,,,,,,14,1,9,07,5,1,1,,2,,,,1,1,2,1,1,2,2,,,,,,0
25,16,1,,3,40,16000,2,3960,8760,21,2,8,02,5,2,5,1,1,,,,1,2,1,2,2,2,2,2,16000,0,0,0,0
22,21,1,,1,45,55000,3,8370,2014,28,2,1,01,5,1,1,,2,,,11,1,1,2,2,2,2,2,2,55000,0,0,0,0
25,18,1,,1,54,24000,1,4390,9645,21,2,8,02,5,1,1,1,1,2,12,01,1,2,1,2,2,2,2,2,24000,0,0,0,0
21,13,1,,6,24,3200,1,7580,4210,53,1,8,02,1,1,1,1,1,,,,1,2,1,2,2,2,2,,5900,0,0,0,0
38,16,1,,6,,0,,,,76,1,1,01,3,1,1,,2,,,,1,1,1,1,1,2,2,,98900,0,0,20900,0
25,12,2,12,,,0,,,,15,1,9,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
20,21,1,,1,40,55000,1,2290,2634,45,1,8,19,1,2,4,1,1,1,5,01,1,1,2,2,2,2,2,,55000,0,0,0,0
21,21,1,,6,,0,,,,66,1,6,01,1,2,4,1,1,,,,1,1,1,2,2,2,2,,31200,0,0,14400,0
25,19,2,15,6,,0,,,,23,1,9,07,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
27,12,2,12,6,,0,,,,16,1,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,0,0,0,0,0
20,16,1,,6,,0,,,,62,2,1,01,3,1,1,1,1,,,,1,2,1,2,2,2,2,,18000,0,0,18000,0
20,19,1,,1,40,2600,1,1070,7700,53,2,1,02,4,1,1,,2,1,35,01,1,1,2,2,2,2,2,,2600,0,0,0,0
20,20,1,,1,45,95000,1,7470,0705,35,1,1,06,5,2,4,1,1,,,11,1,1,2,2,2,2,2,,95000,0,0,0,0
25,,,,,,,,,,2,2,9,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
25,01,3,01,,,,,,,3,1,1,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
21,18,1,,1,40,48800,1,5071,3421,46,2,8,02,1,2,4,1,1,1,7,01,1,1,2,2,2,2,2,2,48800,0,0,0,0
25,09,2,09,,,,,,,12,1,8,02,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
33,03,1,,,,,,,,8,1,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
29,15,3,14,6,,0,1,7690,4230,94,2,5,02,2,2,4,3,1,,,,1,2,1,1,1,1,1,,0,0,0,0,0
25,07,2,07,,,,,,,10,1,9,02,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
21,16,1,,1,40,62000,2,8370,0020,46,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,62000,0,0,0,0
31,20,1,,6,,0,,,,73,2,1,01,2,2,4,3,1,,,,1,2,1,1,2,2,1,,11400,0,0,11400,0
20,21,1,,1,36,157000,1,8191,3255,45,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,2,157000,0,0,0,0
20,19,1,,1,40,47900,2,8090,0110,45,2,1,01,3,1,1,,2,1,15,01,1,1,2,2,2,2,2,2,47900,0,0,0,0
25,16,2,15,6,20,7000,1,8680,4110,21,2,9,02,5,1,1,,2,,,,1,1,2,2,2,2,2,2,7000,0,0,0,0
20,18,2,15,6,,0,1,8980,0051,63,2,1,01,1,1,1,,2,,,,1,2,1,1,1,2,2,,0,0,0,0,1
20,16,1,,6,,0,,,,94,1,3,01,2,1,1,,2,,,,1,1,1,1,1,1,2,,20000,0,0,5300,0
20,19,1,,1,6,6300,1,7890,2360,51,2,1,23,5,1,1,,2,,90,02,1,2,1,1,2,2,2,,23100,0,0,0,0
20,19,1,,1,36,51000,1,8191,3603,51,2,2,01,5,1,1,,2,1,10,01,1,1,2,2,2,2,2,,51000,0,0,0,0
25,16,1,,1,30,16600,1,8680,4030,21,1,9,02,5,1,1,,2,2,8,01,1,1,2,2,2,2,2,,16600,0,0,0,0
38,16,1,,6,,0,,,,94,2,1,01,2,1,1,1,1,,,,1,2,1,1,2,2,1,,9600,0,0,9600,1
25,02,2,02,,,,,,,5,1,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,1
21,21,1,,1,25,60000,7,6890,5000,73,1,1,01,1,1,1,,2,1,15,01,1,1,1,2,2,2,2,,286300,75000,0,36300,0
20,21,1,,1,45,54000,1,8590,4655,37,2,1,01,5,1,1,,2,,,11,1,1,2,1,2,2,2,2,54000,0,0,0,0
21,19,1,,1,40,0,6,8680,0310,33,1,6,01,1,2,5,2,1,1,30,01,1,1,2,2,2,2,2,,42000,42000,0,0,0
21,16,1,,1,28,20200,1,4981,4020,61,2,8,02,1,2,5,2,1,1,10,01,1,2,1,2,2,2,2,,20200,0,0,0,0
25,21,1,,6,,0,,,,43,2,9,02,5,1,1,,2,,,,1,1,1,1,1,1,1,2,42000,0,0,0,0
20,21,1,,1,30,29600,2,5171,0520,68,2,6,01,2,2,4,1,1,1,5,01,1,2,1,2,2,2,2,,36400,0,0,0,0
20,19,1,,1,40,67000,4,7870,0750,54,2,9,11,1,2,4,1,1,5,141,01,1,1,2,2,2,2,2,,67000,0,0,0,0
20,21,1,,6,,0,,,,72,2,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,30700,0,0,18700,0
33,09,2,09,,,,,,,12,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,1
21,15,1,,6,,0,3,8370,3602,63,2,9,09,1,2,4,2,1,,,,1,2,1,2,2,2,2,,0,0,0,0,0
21,22,1,,1,40,100000,1,7290,0440,46,1,6,01,1,2,4,1,1,1,10,01,1,1,2,2,2,2,2,,100000,0,0,0,0
20,18,1,,1,45,14500,3,8370,3601,45,2,2,01,3,1,1,1,1,1,20,01,1,1,2,2,2,2,2,2,14500,0,0,0,1
25,20,2,15,1,20,9500,4,7870,2640,36,1,2,01,5,1,1,,2,,,11,1,2,1,1,2,2,2,,19800,0,0,10300,0
35,11,2,11,,,0,,,,15,1,2,01,5,1,1,,2,,,,1,2,1,1,1,2,2,,0,0,0,0,1
20,19,1,,6,,0,,,,71,2,6,01,3,2,4,2,1,,,,1,2,1,2,2,2,2,,35290,0,0,23600,0
28,15,1,,6,,0,,,,68,2,8,02,2,1,1,1,1,,,,1,1,1,1,2,2,1,,12000,0,0,12000,0
25,18,2,15,6,,0,,,,20,2,9,07,5,1,1,,2,,,,2,2,2,1,2,2,2,2,0,0,0,0,0
21,21,1,,1,40,47000,1,8680,0310,31,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,2,47000,0,0,0,0
21,19,2,15,1,40,34000,2,8561,5740,50,2,9,02,1,1,1,,2,1,8,01,1,1,2,2,2,2,2,2,34000,0,0,0,0
25,15,1,,1,40,20800,2,8380,4020,23,1,1,01,5,1,1,,2,1,3,01,1,1,2,2,2,2,2,,20800,0,0,0,0
21,20,1,,2,18,0,8,6070,3945,37,2,9,01,1,2,5,3,1,,,,1,2,1,1,2,2,1,1,1100,0,0,0,1
27,10,2,10,,,,,,,13,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
24,21,1,,6,,0,,,,71,2,1,01,5,1,1,,2,,,,1,1,1,1,1,2,2,,42060,0,0,12000,0
20,21,1,,1,40,66000,1,6290,0705,52,1,6,01,5,2,5,1,1,,,11,1,1,2,2,2,2,2,,66000,0,0,0,0
20,18,1,,6,8,1200,1,8680,4110,24,2,1,02,1,1,1,1,1,,,,1,2,1,2,2,2,2,2,1200,0,0,0,0
20,21,1,,6,,0,4,7870,2205,66,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,9200,0,0,3200,0
20,19,1,,6,,0,,,,70,2,1,01,3,1,1,,2,,,,1,1,1,1,2,2,1,,16100,0,0,16100,0
20,16,1,,6,,0,,,,82,2,1,01,2,1,1,,2,,,,1,1,1,1,2,2,2,,1500,0,0,1500,1
25,01,1,,,,,,,,3,1,1,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,21,1,,1,40,135000,1,8191,3300,62,1,1,01,5,1,1,,2,1,30,01,1,1,2,2,2,2,2,,142600,0,0,0,0
21,19,1,,1,50,100000,2,8191,0350,46,2,8,02,1,2,5,3,1,1,5,01,1,1,2,2,2,2,2,2,100000,0,0,0,0
25,03,2,03,,,,,,,6,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,16,1,,1,40,28000,1,4270,5110,70,2,1,01,3,1,1,,2,1,10,01,1,2,1,2,2,2,2,,40200,0,0,12200,0
21,17,1,,1,40,83000,1,8191,3545,60,2,1,01,1,1,1,,2,2,30,01,1,1,2,2,2,2,2,,83000,0,0,0,0
25,05,2,04,,,,,,,7,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,1
25,12,2,11,,,0,,,,15,2,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
25,11,2,10,,,,,,,14,1,3,02,5,2,5,3,1,,,,1,2,1,2,2,2,2,,,,,,1
25,16,2,15,6,,0,,,,20,1,1,01,5,1,1,1,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
20,22,1,,6,,0,,,,73,1,9,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,22000,0,0,22000,0
20,19,1,,1,40,565000,1,7290,1400,51,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,565000,0,0,0,0
25,,,,,,,,,,2,2,6,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,09,1,,6,,0,,,,60,2,1,02,1,2,5,3,1,,,,1,2,1,2,2,2,2,,0,0,0,0,1
25,07,2,07,,,,,,,10,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
30,21,1,,1,35,62000,2,7870,2002,26,1,8,02,5,1,1,1,1,1,45,01,2,2,2,2,2,2,2,,62000,0,0,0,0
29,16,1,,6,,0,,,,57,2,1,01,3,1,1,,2,,,,1,1,2,1,2,2,1,,36000,0,0,0,0
20,18,1,,6,,0,,,,77,1,1,01,2,1,1,,2,,,,1,1,1,2,2,2,2,,52900,0,0,20000,0
21,22,1,,6,,0,,,,35,2,6,01,1,2,5,1,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
25,18,2,15,1,30,15000,1,4771,4760,20,2,8,02,5,1,1,1,1,1,20,01,2,2,2,2,2,2,2,2,15000,0,0,0,0
30,,,,,,,,,,2,2,6,01,5,2,4,,,,,,1,1,2,2,2,2,,,,,,,0
20,21,1,,1,25,29700,1,7890,2360,40,1,8,09,5,1,1,1,1,1,30,01,1,2,1,2,2,2,2,,29700,0,0,0,0
25,15,2,14,1,30,8600,1,8680,4055,18,1,9,01,5,1,1,,2,1,2,01,1,1,2,2,2,2,2,,8600,0,0,0,0
21,22,1,,1,40,240000,1,7380,0750,56,1,1,01,1,1,1,,2,1,20,01,1,1,2,2,2,2,2,,237100,0,0,0,0
21,16,1,,6,,0,,,,78,2,1,01,1,1,1,,2,,,,1,2,1,1,2,2,1,,20000,0,0,20000,0
20,21,3,16,1,40,65000,1,7290,0565,23,1,9,02,5,2,5,,2,1,40,01,1,1,2,2,2,2,2,,65000,0,0,0,0
29,04,1,,6,,0,,,,75,2,9,02,1,2,5,4,1,,,,1,2,1,1,2,2,1,,7400,0,2700,4700,0
33,,,,,,,,,,2,2,1,02,5,2,5,,,,,,1,2,1,2,2,2,,,,,,,0
21,21,1,,3,20,10000,1,8590,3630,74,2,1,01,1,1,1,,2,,,,1,1,1,1,2,1,2,,24000,0,0,8000,0
20,19,1,,1,40,0,6,6170,9130,36,1,8,09,5,2,4,3,1,1,5,01,1,1,2,2,2,2,2,,40000,40000,0,0,0
20,21,1,,6,,0,,,,67,1,1,01,5,2,4,,2,,,,1,2,1,2,2,2,2,,20000,0,0,0,0
21,16,1,,1,8,30000,3,7860,4130,51,2,6,01,1,2,5,2,1,,15,12,1,1,2,2,2,2,2,,30000,0,0,0,0
28,11,1,,1,50,30000,1,7770,4251,28,1,8,07,5,2,5,3,1,2,30,01,1,2,1,2,2,2,2,,30000,0,0,0,0
25,21,1,,1,50,130000,1,2190,1650,34,2,6,01,1,1,1,1,1,1,40,01,1,1,2,2,2,2,2,2,130000,0,0,0,0
20,22,1,,1,60,60000,1,6690,4840,42,1,6,01,1,2,4,,2,1,30,01,1,1,2,2,2,2,2,,60000,0,0,0,0
20,18,1,,6,20,0,6,0770,6260,39,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,27300,11300,0,0,0
30,08,2,07,,,,,,,10,1,9,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
20,23,1,,1,45,100000,2,9170,0010,48,2,1,01,1,1,1,,2,1,7,01,1,1,2,2,2,2,2,2,100000,0,0,0,0
38,13,2,13,6,,0,,,,44,1,8,02,1,1,1,1,1,,,,1,2,1,2,2,2,2,,0,0,0,0,1
20,21,1,,6,,0,1,6680,0052,71,2,1,01,1,2,4,,2,,,,1,2,1,2,2,2,2,,38400,0,0,38400,0
25,19,2,15,6,,0,,,,22,1,9,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
21,22,1,,1,40,200000,1,7380,1410,38,2,6,01,1,2,5,1,1,,,11,1,1,2,2,2,2,2,2,200000,0,0,0,0
21,19,1,,6,,0,,,,72,1,8,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,24400,0,0,24400,0
20,21,1,,2,40,90000,1,8191,3255,54,2,6,01,1,1,3,1,1,,,,1,1,2,2,2,2,2,,90010,0,0,0,0
20,22,3,16,6,,0,1,7380,0010,64,1,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,,27000,0,0,0,0
21,21,1,,1,40,190000,1,7290,1010,59,2,6,01,1,2,4,1,1,1,60,01,1,1,2,2,2,2,2,,190000,0,0,0,0
20,22,1,,6,,0,,,,78,1,1,01,2,1,1,,2,,,,1,2,1,2,2,2,2,,184000,0,0,0,0
25,01,2,01,,,,,,,4,1,1,01,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,0
20,19,1,,1,35,80000,2,9170,0120,37,2,6,01,5,2,4,2,1,1,40,01,1,1,2,2,2,2,2,2,80000,0,0,0,0
21,19,1,,1,40,110000,1,0570,7330,59,1,1,01,1,1,1,,2,,10,10,2,2,2,2,2,2,2,,110000,0,0,0,0
21,21,1,,6,,0,,,,50,2,6,01,1,2,5,2,1,,,,1,2,1,2,2,2,2,2,0,0,0,0,0
21,19,1,,6,,0,2,7580,0010,74,1,1,01,1,1,1,,2,,,,1,1,1,1,2,2,1,,96800,0,25800,0,0
20,18,1,,1,50,70000,1,4370,0110,49,1,1,01,5,1,1,,2,1,90,01,1,1,2,2,2,2,2,,70000,0,0,0,0
36,16,2,15,6,,0,,,,19,1,8,02,5,2,4,1,1,,,,1,1,1,2,2,2,2,,8400,0,8400,0,1
21,21,1,,6,,0,,,,65,1,1,01,1,1,1,,2,,,,1,2,1,1,2,2,1,,64300,0,0,25000,0
20,11,1,,1,20,18000,1,8680,4020,52,2,9,02,1,2,5,2,1,,3,10,1,1,2,2,2,2,2,,18000,0,0,0,0
20,18,1,,6,10,1300,1,7390,4840,61,2,6,01,3,2,4,,2,,,,1,2,1,2,2,2,2,,1300,0,0,0,0
30,11,2,11,,,,,,,14,1,1,02,5,2,4,1,1,,,,1,2,1,2,2,2,2,,,,,,0
25,19,1,,6,,0,,,,48,2,9,01,5,1,1,,2,,,,1,1,1,2,2,2,2,2,23400,0,0,21300,0
21,20,1,,6,,0,,,,73,2,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,8410,0,0,8400,0
25,,,,,,,,,,0,1,1,02,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
21,20,1,,1,55,140000,1,4280,4710,47,1,1,01,1,1,1,,2,1,30,01,1,1,2,2,2,2,2,,140000,0,0,0,0
21,22,1,,1,3,3700,1,8090,3160,54,2,1,01,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,,3900,0,0,0,0
25,21,1,,6,,0,,,,35,2,9,01,1,1,1,,2,,,,1,2,1,2,2,2,2,1,880,0,0,0,1
20,19,2,15,1,32,5000,4,7880,5400,23,2,1,02,5,1,1,,2,1,26,01,1,1,2,2,2,2,2,2,5000,0,0,0,1
20,16,1,,1,40,45100,3,9370,5860,63,2,1,02,5,1,1,2,1,1,30,01,1,1,2,2,2,2,2,,45100,0,0,0,0
25,13,2,12,,,0,,,,15,1,8,24,5,1,1,2,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
25,22,1,,1,40,14000,1,5581,0136,27,2,9,02,5,1,1,2,1,1,5,01,1,1,2,2,2,2,2,2,14000,0,0,0,0
25,12,2,12,,,0,,,,15,2,6,01,5,1,1,1,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
25,08,2,08,,,,,,,11,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
34,21,1,,1,40,58000,1,2880,8030,60,1,9,02,2,2,5,1,1,,45,05,2,2,2,2,2,2,2,,58040,0,0,0,0
21,21,1,,1,35,72000,7,8170,0350,66,1,6,01,1,2,4,2,1,1,45,01,1,1,2,2,2,2,2,,72000,0,0,0,0
25,20,2,15,1,20,7000,7,8680,4720,20,2,6,01,5,1,3,1,1,1,5,01,1,1,2,2,2,2,2,2,7000,0,0,0,0
20,21,1,,1,40,150000,1,6570,2920,47,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,158000,0,0,0,0
